date,GDP,CPI,UR,NFP,CCI,ICI,M1,M2,TY10,FSI,EPU,GPR,Serv PMI,Manu PMI
2014-04-22,17953.97,2.0,6.2,138297.0,84.1,27.4,2836.8,11344.5,2.73,-3.27,91.12,135.49,55.2,54.9
2014-04-23,17953.97,2.0,6.2,138297.0,84.1,27.4,2836.8,11344.5,2.7,-3.35,91.12,114.79,55.2,54.9
2014-04-24,17953.97,2.0,6.2,138297.0,84.1,27.4,2836.8,11344.5,2.7,-3.34,91.12,66.79,55.2,54.9
2014-04-25,17953.97,2.0,6.2,138297.0,84.1,27.4,2836.8,11344.5,2.68,-3.19,91.12,125.74,55.2,54.9
2014-04-28,17953.97,2.0,6.2,138297.0,84.1,27.4,2908.8,11220.6,2.7,-3.18,91.12,116.31,55.2,54.9
2014-04-29,17953.97,2.0,6.2,138297.0,84.1,27.4,2908.8,11220.6,2.71,-3.23,91.12,125.79,55.2,54.9
2014-04-30,17953.97,2.0,6.2,138297.0,84.1,27.4,2908.8,11220.6,2.67,-3.26,91.12,182.05,55.2,54.9
2014-05-01,18185.91,2.0,6.2,138297.0,84.1,27.4,2908.8,11220.6,2.63,-3.33,91.12,79.18,55.2,54.9
2014-05-02,18185.91,2.0,6.2,138297.0,84.1,27.4,2908.8,11220.6,2.6,-3.36,91.12,92.12,55.2,54.9
2014-05-05,18185.91,2.1,6.3,138512.0,81.9,24.5,2794.5,11274.3,2.63,-3.34,90.39,63.88,56.3,55.4
2014-05-06,18185.91,2.1,6.3,138512.0,81.9,24.5,2794.5,11274.3,2.61,-3.32,90.39,111.76,56.3,55.4
2014-05-07,18185.91,2.1,6.3,138512.0,81.9,24.5,2794.5,11274.3,2.62,-3.31,90.39,80.21,56.3,55.4
2014-05-08,18185.91,2.1,6.3,138512.0,81.9,24.5,2794.5,11274.3,2.61,-3.4,90.39,121.4,56.3,55.4
2014-05-09,18185.91,2.1,6.3,138512.0,81.9,24.5,2794.5,11274.3,2.62,-3.44,90.39,119.73,56.3,55.4
2014-05-12,18185.91,2.1,6.3,138512.0,81.9,24.5,2692.1,11275.3,2.66,-3.57,90.39,93.84,56.3,55.4
2014-05-13,18185.91,2.1,6.3,138512.0,81.9,24.5,2692.1,11275.3,2.61,-3.57,90.39,114.08,56.3,55.4
2014-05-14,18185.91,2.1,6.3,138512.0,81.9,24.5,2692.1,11275.3,2.54,-3.53,90.39,113.31,56.3,55.4
2014-05-15,18185.91,2.1,6.3,138512.0,81.9,24.5,2692.1,11275.3,2.5,-3.29,90.39,60.23,56.3,55.4
2014-05-16,18185.91,2.1,6.3,138512.0,81.9,24.5,2692.1,11275.3,2.52,-3.34,90.39,79.41,56.3,55.4
2014-05-19,18185.91,2.1,6.3,138512.0,81.9,24.5,2747.2,11268.0,2.54,-3.36,90.39,56.46,56.3,55.4
2014-05-20,18185.91,2.1,6.3,138512.0,81.9,24.5,2747.2,11268.0,2.52,-3.31,90.39,77.74,56.3,55.4
2014-05-21,18185.91,2.1,6.3,138512.0,81.9,24.5,2747.2,11268.0,2.54,-3.43,90.39,94.75,56.3,55.4
2014-05-22,18185.91,2.1,6.3,138512.0,81.9,24.5,2747.2,11268.0,2.56,-3.48,90.39,58.46,56.3,55.4
2014-05-23,18185.91,2.1,6.3,138512.0,81.9,24.5,2747.2,11268.0,2.54,-3.5,90.39,110.17,56.3,55.4
2014-05-26,18185.91,2.1,6.3,138512.0,81.9,24.5,2840.8,11240.7,2.48,-3.63,90.39,43.23,56.3,55.4
2014-05-27,18185.91,2.1,6.3,138512.0,81.9,24.5,2840.8,11240.7,2.52,-3.54,90.39,68.71,56.3,55.4
2014-05-28,18185.91,2.1,6.3,138512.0,81.9,24.5,2840.8,11240.7,2.44,-3.57,90.39,96.48,56.3,55.4
2014-05-29,18185.91,2.1,6.3,138512.0,81.9,24.5,2840.8,11240.7,2.45,-3.61,90.39,114.97,56.3,55.4
2014-05-30,18185.91,2.1,6.3,138512.0,81.9,24.5,2840.8,11240.7,2.48,-3.63,90.39,64.88,56.3,55.4
2014-06-02,18185.91,2.1,6.1,138849.0,82.5,25.0,2910.0,11335.3,2.54,-3.59,81.01,57.28,56.0,55.3
2014-06-03,18185.91,2.1,6.1,138849.0,82.5,25.0,2910.0,11335.3,2.6,-3.57,81.01,84.4,56.0,55.3
2014-06-04,18185.91,2.1,6.1,138849.0,82.5,25.0,2910.0,11335.3,2.61,-3.57,81.01,76.47,56.0,55.3
2014-06-05,18185.91,2.1,6.1,138849.0,82.5,25.0,2910.0,11335.3,2.59,-3.71,81.01,107.98,56.0,55.3
2014-06-06,18185.91,2.1,6.1,138849.0,82.5,25.0,2910.0,11335.3,2.6,-3.97,81.01,52.97,56.0,55.3
2014-06-09,18185.91,2.1,6.1,138849.0,82.5,25.0,2730.9,11353.6,2.62,-4.02,81.01,75.93,56.0,55.3
2014-06-10,18185.91,2.1,6.1,138849.0,82.5,25.0,2730.9,11353.6,2.64,-4.03,81.01,114.52,56.0,55.3
2014-06-11,18185.91,2.1,6.1,138849.0,82.5,25.0,2730.9,11353.6,2.65,-3.97,81.01,130.06,56.0,55.3
2014-06-12,18185.91,2.1,6.1,138849.0,82.5,25.0,2730.9,11353.6,2.58,-3.81,81.01,87.97,56.0,55.3
2014-06-13,18185.91,2.1,6.1,138849.0,82.5,25.0,2730.9,11353.6,2.6,-3.81,81.01,99.45,56.0,55.3
2014-06-16,18185.91,2.1,6.1,138849.0,82.5,25.0,2757.7,11370.0,2.61,-3.77,81.01,135.31,56.0,55.3
2014-06-17,18185.91,2.1,6.1,138849.0,82.5,25.0,2757.7,11370.0,2.66,-3.88,81.01,207.04,56.0,55.3
2014-06-18,18185.91,2.1,6.1,138849.0,82.5,25.0,2757.7,11370.0,2.61,-3.93,81.01,144.56,56.0,55.3
2014-06-19,18185.91,2.1,6.1,138849.0,82.5,25.0,2757.7,11370.0,2.64,-4.07,81.01,104.75,56.0,55.3
2014-06-20,18185.91,2.1,6.1,138849.0,82.5,25.0,2757.7,11370.0,2.63,-4.1,81.01,143.7,56.0,55.3
2014-06-23,18185.91,2.1,6.1,138849.0,82.5,25.0,2838.1,11279.8,2.63,-4.04,81.01,129.0,56.0,55.3
2014-06-24,18185.91,2.1,6.1,138849.0,82.5,25.0,2838.1,11279.8,2.59,-4.01,81.01,155.02,56.0,55.3
2014-06-25,18185.91,2.1,6.1,138849.0,82.5,25.0,2838.1,11279.8,2.57,-4.0,81.01,94.64,56.0,55.3
2014-06-26,18185.91,2.1,6.1,138849.0,82.5,25.0,2838.1,11279.8,2.53,-3.98,81.01,95.02,56.0,55.3
2014-06-27,18185.91,2.1,6.1,138849.0,82.5,25.0,2838.1,11279.8,2.54,-3.96,81.01,136.64,56.0,55.3
2014-06-30,18185.91,2.1,6.1,138849.0,82.5,25.0,2963.5,11332.9,2.53,-3.89,81.01,84.1,56.0,55.3
2014-07-01,18185.91,2.1,6.1,138849.0,82.5,25.0,2963.5,11332.9,2.58,-3.98,81.01,127.72,56.0,55.3
2014-07-02,18185.91,2.1,6.1,138849.0,82.5,25.0,2963.5,11332.9,2.64,-4.06,81.01,134.72,56.0,55.3
2014-07-03,18185.91,2.1,6.1,138849.0,82.5,25.0,2963.5,11332.9,2.65,-4.16,81.01,93.11,56.0,55.3
2014-07-04,18185.91,2.1,6.1,138849.0,82.5,25.0,2963.5,11332.9,2.65,-4.16,81.01,92.02,56.0,55.3
2014-07-07,18185.91,2.0,6.2,139073.0,81.8,29.3,2772.0,11415.5,2.63,-4.07,76.64,124.03,58.7,57.1
2014-07-08,18185.91,2.0,6.2,139073.0,81.8,29.3,2772.0,11415.5,2.58,-3.94,76.64,114.52,58.7,57.1
2014-07-09,18185.91,2.0,6.2,139073.0,81.8,29.3,2772.0,11415.5,2.57,-3.98,76.64,109.21,58.7,57.1
2014-07-10,18185.91,2.0,6.2,139073.0,81.8,29.3,2772.0,11415.5,2.55,-3.77,76.64,75.13,58.7,57.1
2014-07-11,18185.91,2.0,6.2,139073.0,81.8,29.3,2772.0,11415.5,2.53,-3.78,76.64,116.43,58.7,57.1
2014-07-14,18185.91,2.0,6.2,139073.0,81.8,29.3,2753.3,11412.4,2.55,-3.97,76.64,151.03,58.7,57.1
