date,FSI,NFP,ICI,TY10,CCI,EPU,GDP,UR,M2,CPI,GPR,M1,Manu PMI,Serv PMI
2020-01-01,1.75,5.3,55.9,3.1463,126.4,755.26,209671.1,5.61,2023066.49,5.38,114.53,545531.79,50.0,53.1
2020-01-02,1.75,5.3,55.9,3.1446,126.4,755.26,209671.1,5.61,2023066.49,5.38,163.18,545531.79,50.0,53.1
2020-01-03,1.75,5.3,55.9,3.1463,126.4,755.26,209671.1,5.61,2023066.49,5.38,80.79,545531.79,50.0,53.1
2020-01-06,1.75,5.3,55.9,3.132,126.4,755.26,209671.1,5.61,2023066.49,5.38,251.99,545531.79,50.0,53.1
2020-01-07,1.75,5.3,55.9,3.1375,126.4,755.26,209671.1,5.61,2023066.49,5.38,413.46,545531.79,50.0,53.1
2020-01-08,1.75,5.3,55.9,3.1296,126.4,755.26,209671.1,5.61,2023066.49,5.38,180.61,545531.79,50.0,53.1
2020-01-09,1.75,5.3,55.9,3.1159,126.4,755.26,209671.1,5.61,2023066.49,5.38,394.46,545531.79,50.0,53.1
2020-01-10,1.75,5.3,55.9,3.0816,126.4,755.26,209671.1,5.61,2023066.49,5.38,167.3,545531.79,50.0,53.1
2020-01-13,1.75,5.3,55.9,3.0831,126.4,755.26,209671.1,5.61,2023066.49,5.38,152.73,545531.79,50.0,53.1
2020-01-14,1.75,5.3,55.9,3.0961,126.4,755.26,209671.1,5.61,2023066.49,5.38,131.78,545531.79,50.0,53.1
2020-01-15,1.75,5.3,55.9,3.0895,126.4,755.26,209671.1,5.61,2023066.49,5.38,153.53,545531.79,50.0,53.1
2020-01-16,1.75,5.3,55.9,3.0934,126.4,755.26,209671.1,5.61,2023066.49,5.38,145.95,545531.79,50.0,53.1
2020-01-17,1.75,5.3,55.9,3.0809,126.4,755.26,209671.1,5.61,2023066.49,5.38,129.82,545531.79,50.0,53.1
2020-01-20,1.75,5.3,55.9,3.0558,126.4,755.26,209671.1,5.61,2023066.49,5.38,119.12,545531.79,50.0,53.1
2020-01-21,1.75,5.3,55.9,3.0765,126.4,755.26,209671.1,5.61,2023066.49,5.38,119.33,545531.79,50.0,53.1
2020-01-22,1.75,5.3,55.9,3.047,126.4,755.26,209671.1,5.61,2023066.49,5.38,77.99,545531.79,50.0,53.1
2020-01-23,1.75,5.3,55.9,3.0287,126.4,755.26,209671.1,5.61,2023066.49,5.38,93.07,545531.79,50.0,53.1
2020-01-24,1.75,5.3,55.9,3.0287,126.4,755.26,209671.1,5.61,2023066.49,5.38,51.96,545531.79,50.0,53.1
2020-01-27,1.75,5.3,55.9,3.0287,126.4,755.26,209671.1,5.61,2023066.49,5.38,72.01,545531.79,50.0,53.1
2020-01-28,1.75,5.3,55.9,3.0287,126.4,755.26,209671.1,5.61,2023066.49,5.38,99.59,545531.79,50.0,53.1
2020-01-29,1.75,5.3,55.9,3.0287,126.4,755.26,209671.1,5.61,2023066.49,5.38,47.02,545531.79,50.0,53.1
2020-01-30,1.75,5.3,55.9,3.0287,126.4,755.26,209671.1,5.61,2023066.49,5.38,188.07,545531.79,50.0,53.1
2020-01-31,1.75,5.3,55.9,3.0287,126.4,755.26,209671.1,5.61,2023066.49,5.38,73.98,545531.79,50.0,53.1
2020-02-03,1.75,6.2,54.3,2.9216,118.9,646.37,209671.1,5.61,2030830.42,5.17,107.52,552700.73,35.7,30.1
2020-02-04,1.75,6.2,54.3,2.8354,118.9,646.37,209671.1,5.61,2030830.42,5.17,143.61,552700.73,35.7,30.1
2020-02-05,1.75,6.2,54.3,2.8687,118.9,646.37,209671.1,5.61,2030830.42,5.17,68.35,552700.73,35.7,30.1
2020-02-06,1.75,6.2,54.3,2.8583,118.9,646.37,209671.1,5.61,2030830.42,5.17,90.63,552700.73,35.7,30.1
2020-02-07,1.75,6.2,54.3,2.8245,118.9,646.37,209671.1,5.61,2030830.42,5.17,78.96,552700.73,35.7,30.1
2020-02-10,1.75,6.2,54.3,2.8014,118.9,646.37,209671.1,5.61,2030830.42,5.17,24.76,552700.73,35.7,30.1
2020-02-11,1.75,6.2,54.3,2.8017,118.9,646.37,209671.1,5.61,2030830.42,5.17,90.26,552700.73,35.7,30.1
2020-02-12,1.75,6.2,54.3,2.8214,118.9,646.37,209671.1,5.61,2030830.42,5.17,62.03,552700.73,35.7,30.1
2020-02-13,1.75,6.2,54.3,2.8331,118.9,646.37,209671.1,5.61,2030830.42,5.17,58.85,552700.73,35.7,30.1
2020-02-14,1.75,6.2,54.3,2.8352,118.9,646.37,209671.1,5.61,2030830.42,5.17,89.18,552700.73,35.7,30.1
2020-02-17,1.75,6.2,54.3,2.8883,118.9,646.37,209671.1,5.61,2030830.42,5.17,84.65,552700.73,35.7,30.1
2020-02-18,1.75,6.2,54.3,2.8701,118.9,646.37,209671.1,5.61,2030830.42,5.17,83.43,552700.73,35.7,30.1
2020-02-19,1.75,6.2,54.3,2.864,118.9,646.37,209671.1,5.61,2030830.42,5.17,54.75,552700.73,35.7,30.1
2020-02-20,1.75,6.2,54.3,2.8802,118.9,646.37,209671.1,5.61,2030830.42,5.17,111.31,552700.73,35.7,30.1
2020-02-21,1.75,6.2,54.3,2.8712,118.9,646.37,209671.1,5.61,2030830.42,5.17,103.92,552700.73,35.7,30.1
2020-02-24,1.75,6.2,54.3,2.8245,118.9,646.37,209671.1,5.61,2030830.42,5.17,80.92,552700.73,35.7,30.1
2020-02-25,1.75,6.2,54.3,2.8087,118.9,646.37,209671.1,5.61,2030830.42,5.17,115.45,552700.73,35.7,30.1
2020-02-26,1.75,6.2,54.3,2.8023,118.9,646.37,209671.1,5.61,2030830.42,5.17,102.6,552700.73,35.7,30.1
2020-02-27,1.75,6.2,54.3,2.7766,118.9,646.37,209671.1,5.61,2030830.42,5.17,63.97,552700.73,35.7,30.1
2020-02-28,1.75,6.2,54.3,2.7265,118.9,646.37,209671.1,5.61,2030830.42,5.17,55.14,552700.73,35.7,30.1
2020-03-02,1.75,5.9,52.2,2.7315,122.2,734.64,209671.1,5.61,2080923.41,4.27,106.23,575050.29,52.0,51.8
2020-03-03,1.75,5.9,52.2,2.7512,122.2,734.64,209671.1,5.61,2080923.41,4.27,123.04,575050.29,52.0,51.8
2020-03-04,1.75,5.9,52.2,2.6885,122.2,734.64,209671.1,5.61,2080923.41,4.27,144.92,575050.29,52.0,51.8
2020-03-05,1.75,5.9,52.2,2.6771,122.2,734.64,209671.1,5.61,2080923.41,4.27,79.18,575050.29,52.0,51.8
2020-03-06,1.75,5.9,52.2,2.6392,122.2,734.64,209671.1,5.61,2080923.41,4.27,51.33,575050.29,52.0,51.8
2020-03-09,1.75,5.9,52.2,2.5544,122.2,734.64,209671.1,5.61,2080923.41,4.27,72.8,575050.29,52.0,51.8
2020-03-10,1.75,5.9,52.2,2.5979,122.2,734.64,209671.1,5.61,2080923.41,4.27,71.65,575050.29,52.0,51.8
2020-03-11,1.75,5.9,52.2,2.6021,122.2,734.64,209671.1,5.61,2080923.41,4.27,90.98,575050.29,52.0,51.8
2020-03-12,1.75,5.9,52.2,2.6283,122.2,734.64,209671.1,5.61,2080923.41,4.27,74.84,575050.29,52.0,51.8
2020-03-13,1.75,5.9,52.2,2.6555,122.2,734.64,209671.1,5.61,2080923.41,4.27,68.07,575050.29,52.0,51.8
2020-03-16,1.75,5.9,52.2,2.6699,122.2,734.64,209671.1,5.61,2080923.41,4.27,34.45,575050.29,52.0,51.8
2020-03-17,1.75,5.9,52.2,2.7064,122.2,734.64,209671.1,5.61,2080923.41,4.27,99.09,575050.29,52.0,51.8
2020-03-18,1.75,5.9,52.2,2.7084,122.2,734.64,209671.1,5.61,2080923.41,4.27,87.61,575050.29,52.0,51.8
2020-03-19,1.75,5.9,52.2,2.718,122.2,734.64,209671.1,5.61,2080923.41,4.27,89.17,575050.29,52.0,51.8
2020-03-20,1.75,5.9,52.2,2.6955,122.2,734.64,209671.1,5.61,2080923.41,4.27,57.8,575050.29,52.0,51.8
2020-03-23,1.75,5.9,52.2,2.642,122.2,734.64,209671.1,5.61,2080923.41,4.27,121.19,575050.29,52.0,51.8
2020-03-24,1.75,5.9,52.2,2.6215,122.2,734.64,209671.1,5.61,2080923.41,4.27,191.01,575050.29,52.0,51.8
2020-03-25,1.75,5.9,52.2,2.6246,122.2,734.64,209671.1,5.61,2080923.41,4.27,53.36,575050.29,52.0,51.8
2020-03-26,1.75,5.9,52.2,2.5958,122.2,734.64,209671.1,5.61,2080923.41,4.27,56.71,575050.29,52.0,51.8
2020-03-27,1.75,5.9,52.2,2.5891,122.2,734.64,209671.1,5.61,2080923.41,4.27,52.13,575050.29,52.0,51.8
2020-03-30,1.75,5.9,52.2,2.6112,122.2,734.64,209671.1,5.61,2080923.41,4.27,103.52,575050.29,52.0,51.8
2020-03-31,1.75,5.9,52.2,2.5897,122.2,734.64,209671.1,5.61,2080923.41,4.27,89.26,575050.29,52.0,51.8
2020-04-01,1.75,5.9,52.2,2.5501,122.2,734.64,209671.1,5.61,2080923.41,4.27,65.6,575050.29,52.0,51.8
2020-04-02,1.75,5.9,52.2,2.5474,122.2,734.64,209671.1,5.61,2080923.41,4.27,47.59,575050.29,52.0,51.8
2020-04-03,1.75,5.9,52.2,2.6153,122.2,734.64,209671.1,5.61,2080923.41,4.27,84.58,575050.29,52.0,51.8
2020-04-06,1.75,6.0,55.6,2.5331,116.4,819.18,209671.1,5.61,2093533.83,3.3,99.33,570150.48,50.8,52.1
2020-04-07,1.75,6.0,55.6,2.5082,116.4,819.18,209671.1,5.61,2093533.83,3.3,106.53,570150.48,50.8,52.1
2020-04-08,1.75,6.0,55.6,2.4756,116.4,819.18,209671.1,5.61,2093533.83,3.3,78.21,570150.48,50.8,52.1
2020-04-09,1.75,6.0,55.6,2.4943,116.4,819.18,209671.1,5.61,2093533.83,3.3,60.91,570150.48,50.8,52.1
2020-04-10,1.75,6.0,55.6,2.5331,116.4,819.18,209671.1,5.61,2093533.83,3.3,85.49,570150.48,50.8,52.1
2020-04-13,1.75,6.0,55.6,2.5488,116.4,819.18,209671.1,5.61,2093533.83,3.3,88.78,570150.48,50.8,52.1
2020-04-14,1.75,6.0,55.6,2.5577,116.4,819.18,209671.1,5.61,2093533.83,3.3,91.17,570150.48,50.8,52.1
2020-04-15,1.75,6.0,55.6,2.5349,116.4,819.18,209671.1,5.61,2093533.83,3.3,89.53,570150.48,50.8,52.1
2020-04-16,1.75,6.0,55.6,2.5173,116.4,819.18,209671.1,5.61,2093533.83,3.3,48.46,570150.48,50.8,52.1
2020-04-17,1.75,6.0,55.6,2.5422,116.4,819.18,209671.1,5.61,2093533.83,3.3,73.51,570150.48,50.8,52.1
2020-04-20,1.75,6.0,55.6,2.5781,116.4,819.18,209671.1,5.61,2093533.83,3.3,25.88,570150.48,50.8,52.1
2020-04-21,1.75,6.0,55.6,2.5711,116.4,819.18,209671.1,5.61,2093533.83,3.3,54.08,570150.48,50.8,52.1
2020-04-22,1.75,6.0,55.6,2.5496,116.4,819.18,209671.1,5.61,2093533.83,3.3,137.26,570150.48,50.8,52.1
2020-04-23,1.75,6.0,55.6,2.4955,116.4,819.18,209671.1,5.61,2093533.83,3.3,100.94,570150.48,50.8,52.1
2020-04-24,1.75,6.0,55.6,2.4872,116.4,819.18,209671.1,5.61,2093533.83,3.3,45.83,570150.48,50.8,52.1
2020-04-27,1.75,6.0,55.6,2.5129,116.4,819.18,209671.1,5.61,2093533.83,3.3,49.0,570150.48,50.8,52.1
2020-04-28,1.75,6.0,55.6,2.4988,116.4,819.18,209671.1,5.61,2093533.83,3.3,95.69,570150.48,50.8,52.1
2020-04-29,1.75,6.0,55.6,2.4874,116.4,819.18,209671.1,5.61,2093533.83,3.3,79.46,570150.48,50.8,52.1
2020-04-30,1.75,6.0,55.6,2.5145,116.4,819.18,209671.1,5.61,2093533.83,3.3,56.95,570150.48,50.8,52.1
2020-05-01,1.75,6.0,55.6,2.5145,116.4,819.18,253450.0,5.61,2093533.83,3.3,60.41,570150.48,50.8,52.1
2020-05-04,1.75,5.9,58.3,2.6125,115.8,934.72,253450.0,5.61,2100183.74,2.44,59.6,581111.06,50.6,52.3
2020-05-05,1.75,5.9,58.3,2.6125,115.8,934.72,253450.0,5.61,2100183.74,2.44,41.64,581111.06,50.6,52.3
2020-05-06,1.75,5.9,58.3,2.5521,115.8,934.72,253450.0,5.61,2100183.74,2.44,80.79,581111.06,50.6,52.3
2020-05-07,1.75,5.9,58.3,2.6084,115.8,934.72,253450.0,5.61,2100183.74,2.44,56.15,581111.06,50.6,52.3
2020-05-08,1.75,5.9,58.3,2.6024,115.8,934.72,253450.0,5.61,2100183.74,2.44,70.48,581111.06,50.6,52.3
2020-05-11,1.75,5.9,58.3,2.6663,115.8,934.72,253450.0,5.61,2100183.74,2.44,37.91,581111.06,50.6,52.3
2020-05-12,1.75,5.9,58.3,2.6469,115.8,934.72,253450.0,5.61,2100183.74,2.44,39.44,581111.06,50.6,52.3
2020-05-13,1.75,5.9,58.3,2.6714,115.8,934.72,253450.0,5.61,2100183.74,2.44,59.53,581111.06,50.6,52.3
2020-05-14,1.75,5.9,58.3,2.7142,115.8,934.72,253450.0,5.61,2100183.74,2.44,82.13,581111.06,50.6,52.3
2020-05-15,1.75,5.9,58.3,2.6906,115.8,934.72,253450.0,5.61,2100183.74,2.44,45.82,581111.06,50.6,52.3
2020-05-18,1.75,5.9,58.3,2.7065,115.8,934.72,253450.0,5.61,2100183.74,2.44,135.1,581111.06,50.6,52.3
2020-05-19,1.75,5.9,58.3,2.7533,115.8,934.72,253450.0,5.61,2100183.74,2.44,99.48,581111.06,50.6,52.3
2020-05-20,1.75,5.9,58.3,2.727,115.8,934.72,253450.0,5.61,2100183.74,2.44,99.69,581111.06,50.6,52.3
2020-05-21,1.75,5.9,58.3,2.6699,115.8,934.72,253450.0,5.61,2100183.74,2.44,73.21,581111.06,50.6,52.3
2020-05-22,1.75,5.9,58.3,2.6124,115.8,934.72,253450.0,5.61,2100183.74,2.44,135.65,581111.06,50.6,52.3
2020-05-25,1.75,5.9,58.3,2.6778,115.8,934.72,253450.0,5.61,2100183.74,2.44,129.13,581111.06,50.6,52.3
2020-05-26,1.75,5.9,58.3,2.7419,115.8,934.72,253450.0,5.61,2100183.74,2.44,120.36,581111.06,50.6,52.3
2020-05-27,1.75,5.9,58.3,2.7564,115.8,934.72,253450.0,5.61,2100183.74,2.44,23.43,581111.06,50.6,52.3
2020-05-28,1.75,5.9,58.3,2.7242,115.8,934.72,253450.0,5.61,2100183.74,2.44,61.02,581111.06,50.6,52.3
2020-05-29,1.75,5.9,58.3,2.7276,115.8,934.72,253450.0,5.61,2100183.74,2.44,137.45,581111.06,50.6,52.3
2020-06-01,1.75,5.7,63.8,2.7438,112.6,843.62,253450.0,5.61,2134948.66,2.48,53.9,604317.97,50.9,53.4
2020-06-02,1.75,5.7,63.8,2.7814,112.6,843.62,253450.0,5.61,2134948.66,2.48,83.04,604317.97,50.9,53.4
2020-06-03,1.75,5.7,63.8,2.7857,112.6,843.62,253450.0,5.61,2134948.66,2.48,114.53,604317.97,50.9,53.4
2020-06-04,1.75,5.7,63.8,2.8236,112.6,843.62,253450.0,5.61,2134948.66,2.48,36.15,604317.97,50.9,53.4
2020-06-05,1.75,5.7,63.8,2.8489,112.6,843.62,253450.0,5.61,2134948.66,2.48,109.98,604317.97,50.9,53.4
2020-06-08,1.75,5.7,63.8,2.814,112.6,843.62,253450.0,5.61,2134948.66,2.48,65.65,604317.97,50.9,53.4
2020-06-09,1.75,5.7,63.8,2.8258,112.6,843.62,253450.0,5.61,2134948.66,2.48,68.3,604317.97,50.9,53.4
2020-06-10,1.75,5.7,63.8,2.8213,112.6,843.62,253450.0,5.61,2134948.66,2.48,95.69,604317.97,50.9,53.4
2020-06-11,1.75,5.7,63.8,2.7739,112.6,843.62,253450.0,5.61,2134948.66,2.48,87.41,604317.97,50.9,53.4
2020-06-12,1.75,5.7,63.8,2.7539,112.6,843.62,253450.0,5.61,2134948.66,2.48,73.61,604317.97,50.9,53.4
2020-06-15,1.75,5.7,63.8,2.7543,112.6,843.62,253450.0,5.61,2134948.66,2.48,102.87,604317.97,50.9,53.4
2020-06-16,1.75,5.7,63.8,2.8366,112.6,843.62,253450.0,5.61,2134948.66,2.48,79.2,604317.97,50.9,53.4
2020-06-17,1.75,5.7,63.8,2.8847,112.6,843.62,253450.0,5.61,2134948.66,2.48,151.38,604317.97,50.9,53.4
2020-06-18,1.75,5.7,63.8,2.8667,112.6,843.62,253450.0,5.61,2134948.66,2.48,101.32,604317.97,50.9,53.4
2020-06-19,1.75,5.7,63.8,2.8683,112.6,843.62,253450.0,5.61,2134948.66,2.48,53.82,604317.97,50.9,53.4
2020-06-22,1.75,5.7,63.8,2.8946,112.6,843.62,253450.0,5.61,2134948.66,2.48,131.45,604317.97,50.9,53.4
2020-06-23,1.75,5.7,63.8,2.9171,112.6,843.62,253450.0,5.61,2134948.66,2.48,56.38,604317.97,50.9,53.4
2020-06-24,1.75,5.7,63.8,2.8686,112.6,843.62,253450.0,5.61,2134948.66,2.48,80.22,604317.97,50.9,53.4
2020-06-25,1.75,5.7,63.8,2.8404,112.6,843.62,253450.0,5.61,2134948.66,2.48,40.78,604317.97,50.9,53.4
2020-06-26,1.75,5.7,63.8,2.8404,112.6,843.62,253450.0,5.61,2134948.66,2.48,44.34,604317.97,50.9,53.4
2020-06-29,1.75,5.7,63.8,2.8488,112.6,843.62,253450.0,5.61,2134948.66,2.48,48.01,604317.97,50.9,53.4
2020-06-30,1.75,5.7,63.8,2.9111,112.6,843.62,253450.0,5.61,2134948.66,2.48,76.92,604317.97,50.9,53.4
2020-07-01,1.75,5.7,63.8,2.8982,112.6,843.62,253450.0,5.61,2134948.66,2.48,107.85,604317.97,50.9,53.4
2020-07-02,1.75,5.7,63.8,2.8668,112.6,843.62,253450.0,5.61,2134948.66,2.48,23.39,604317.97,50.9,53.4
2020-07-03,1.75,5.7,63.8,2.8952,112.6,843.62,253450.0,5.61,2134948.66,2.48,43.97,604317.97,50.9,53.4
2020-07-06,1.75,5.7,64.7,2.9947,117.2,893.41,253450.0,5.61,2125458.46,2.7,72.01,591192.64,51.1,53.1
2020-07-07,1.75,5.7,64.7,3.0428,117.2,893.41,253450.0,5.61,2125458.46,2.7,106.17,591192.64,51.1,53.1
2020-07-08,1.75,5.7,64.7,3.0499,117.2,893.41,253450.0,5.61,2125458.46,2.7,68.6,591192.64,51.1,53.1
2020-07-09,1.75,5.7,64.7,3.0799,117.2,893.41,253450.0,5.61,2125458.46,2.7,55.83,591192.64,51.1,53.1
2020-07-10,1.75,5.7,64.7,3.044,117.2,893.41,253450.0,5.61,2125458.46,2.7,97.43,591192.64,51.1,53.1
2020-07-13,1.75,5.7,64.7,3.0363,117.2,893.41,253450.0,5.61,2125458.46,2.7,92.73,591192.64,51.1,53.1
2020-07-14,1.75,5.7,64.7,3.027,117.2,893.41,253450.0,5.61,2125458.46,2.7,93.8,591192.64,51.1,53.1
2020-07-15,1.75,5.7,64.7,2.9781,117.2,893.41,253450.0,5.61,2125458.46,2.7,103.67,591192.64,51.1,53.1
2020-07-16,1.75,5.7,64.7,2.9503,117.2,893.41,253450.0,5.61,2125458.46,2.7,29.49,591192.64,51.1,53.1
2020-07-17,1.75,5.7,64.7,2.9486,117.2,893.41,253450.0,5.61,2125458.46,2.7,38.32,591192.64,51.1,53.1
2020-07-20,1.75,5.7,64.7,2.9408,117.2,893.41,253450.0,5.61,2125458.46,2.7,87.17,591192.64,51.1,53.1
2020-07-21,1.75,5.7,64.7,2.9047,117.2,893.41,253450.0,5.61,2125458.46,2.7,116.23,591192.64,51.1,53.1
2020-07-22,1.75,5.7,64.7,2.8768,117.2,893.41,253450.0,5.61,2125458.46,2.7,117.13,591192.64,51.1,53.1
2020-07-23,1.75,5.7,64.7,2.901,117.2,893.41,253450.0,5.61,2125458.46,2.7,78.04,591192.64,51.1,53.1
2020-07-24,1.75,5.7,64.7,2.8598,117.2,893.41,253450.0,5.61,2125458.46,2.7,92.75,591192.64,51.1,53.1
2020-07-27,1.75,5.7,64.7,2.8733,117.2,893.41,253450.0,5.61,2125458.46,2.7,137.18,591192.64,51.1,53.1
2020-07-28,1.75,5.7,64.7,2.9073,117.2,893.41,253450.0,5.61,2125458.46,2.7,121.65,591192.64,51.1,53.1
2020-07-29,1.75,5.7,64.7,2.9346,117.2,893.41,253450.0,5.61,2125458.46,2.7,80.91,591192.64,51.1,53.1
2020-07-30,1.75,5.7,64.7,2.944,117.2,893.41,253450.0,5.61,2125458.46,2.7,54.08,591192.64,51.1,53.1
2020-07-31,1.75,5.7,64.7,2.963,117.2,893.41,253450.0,5.61,2125458.46,2.7,38.62,591192.64,51.1,53.1
2020-08-03,1.75,5.6,61.5,2.9533,116.4,821.08,269910.2,5.61,2136836.91,2.38,42.17,601289.1,51.0,54.3
2020-08-04,1.75,5.6,61.5,2.9419,116.4,821.08,269910.2,5.61,2136836.91,2.38,48.71,601289.1,51.0,54.3
2020-08-05,1.75,5.6,61.5,2.9514,116.4,821.08,269910.2,5.61,2136836.91,2.38,33.8,601289.1,51.0,54.3
2020-08-06,1.75,5.6,61.5,2.9719,116.4,821.08,269910.2,5.61,2136836.91,2.38,112.37,601289.1,51.0,54.3
2020-08-07,1.75,5.6,61.5,2.9862,116.4,821.08,269910.2,5.61,2136836.91,2.38,43.82,601289.1,51.0,54.3
2020-08-10,1.75,5.6,61.5,2.9548,116.4,821.08,269910.2,5.61,2136836.91,2.38,40.58,601289.1,51.0,54.3
2020-08-11,1.75,5.6,61.5,2.9579,116.4,821.08,269910.2,5.61,2136836.91,2.38,55.29,601289.1,51.0,54.3
2020-08-12,1.75,5.6,61.5,2.9578,116.4,821.08,269910.2,5.61,2136836.91,2.38,61.83,601289.1,51.0,54.3
2020-08-13,1.75,5.6,61.5,2.9776,116.4,821.08,269910.2,5.61,2136836.91,2.38,88.9,601289.1,51.0,54.3
2020-08-14,1.75,5.6,61.5,2.9398,116.4,821.08,269910.2,5.61,2136836.91,2.38,44.29,601289.1,51.0,54.3
2020-08-17,1.75,5.6,61.5,2.9345,116.4,821.08,269910.2,5.61,2136836.91,2.38,65.55,601289.1,51.0,54.3
2020-08-18,1.75,5.6,61.5,2.967,116.4,821.08,269910.2,5.61,2136836.91,2.38,84.1,601289.1,51.0,54.3
2020-08-19,1.75,5.6,61.5,2.9869,116.4,821.08,269910.2,5.61,2136836.91,2.38,46.66,601289.1,51.0,54.3
2020-08-20,1.75,5.6,61.5,2.9946,116.4,821.08,269910.2,5.61,2136836.91,2.38,122.02,601289.1,51.0,54.3
2020-08-21,1.75,5.6,61.5,2.9832,116.4,821.08,269910.2,5.61,2136836.91,2.38,166.3,601289.1,51.0,54.3
2020-08-24,1.75,5.6,61.5,2.9921,116.4,821.08,269910.2,5.61,2136836.91,2.38,71.24,601289.1,51.0,54.3
2020-08-25,1.75,5.6,61.5,3.0416,116.4,821.08,269910.2,5.61,2136836.91,2.38,85.98,601289.1,51.0,54.3
2020-08-26,1.75,5.6,61.5,3.0577,116.4,821.08,269910.2,5.61,2136836.91,2.38,105.67,601289.1,51.0,54.3
2020-08-27,1.75,5.6,61.5,3.0558,116.4,821.08,269910.2,5.61,2136836.91,2.38,142.09,601289.1,51.0,54.3
2020-08-28,1.75,5.6,61.5,3.0721,116.4,821.08,269910.2,5.61,2136836.91,2.38,64.11,601289.1,51.0,54.3
2020-08-31,1.75,5.6,61.5,3.0167,116.4,821.08,269910.2,5.61,2136836.91,2.38,88.63,601289.1,51.0,54.3
2020-09-01,1.75,5.6,61.5,3.0331,116.4,821.08,269910.2,5.61,2136836.91,2.38,106.37,601289.1,51.0,54.3
2020-09-02,1.75,5.6,61.5,3.0998,116.4,821.08,269910.2,5.61,2136836.91,2.38,109.21,601289.1,51.0,54.3
2020-09-03,1.75,5.6,61.5,3.0949,116.4,821.08,269910.2,5.61,2136836.91,2.38,94.24,601289.1,51.0,54.3
2020-09-04,1.75,5.6,61.5,3.1219,116.4,821.08,269910.2,5.61,2136836.91,2.38,94.9,601289.1,51.0,54.3
2020-09-07,1.75,5.4,61.1,3.1542,120.5,563.82,269910.2,5.61,2164084.8,1.72,149.53,602312.12,51.5,55.2
2020-09-08,1.75,5.4,61.1,3.1233,120.5,563.82,269910.2,5.61,2164084.8,1.72,68.6,602312.12,51.5,55.2
2020-09-09,1.75,5.4,61.1,3.0854,120.5,563.82,269910.2,5.61,2164084.8,1.72,47.32,602312.12,51.5,55.2
2020-09-10,1.75,5.4,61.1,3.0718,120.5,563.82,269910.2,5.61,2164084.8,1.72,145.25,602312.12,51.5,55.2
2020-09-11,1.75,5.4,61.1,3.1241,120.5,563.82,269910.2,5.61,2164084.8,1.72,145.95,602312.12,51.5,55.2
2020-09-14,1.75,5.4,61.1,3.1437,120.5,563.82,269910.2,5.61,2164084.8,1.72,67.31,602312.12,51.5,55.2
2020-09-15,1.75,5.4,61.1,3.0955,120.5,563.82,269910.2,5.61,2164084.8,1.72,115.94,602312.12,51.5,55.2
2020-09-16,1.75,5.4,61.1,3.1238,120.5,563.82,269910.2,5.61,2164084.8,1.72,82.47,602312.12,51.5,55.2
2020-09-17,1.75,5.4,61.1,3.1338,120.5,563.82,269910.2,5.61,2164084.8,1.72,100.08,602312.12,51.5,55.2
2020-09-18,1.75,5.4,61.1,3.1201,120.5,563.82,269910.2,5.61,2164084.8,1.72,86.34,602312.12,51.5,55.2
2020-09-21,1.75,5.4,61.1,3.102,120.5,563.82,269910.2,5.61,2164084.8,1.72,52.92,602312.12,51.5,55.2
2020-09-22,1.75,5.4,61.1,3.0797,120.5,563.82,269910.2,5.61,2164084.8,1.72,94.39,602312.12,51.5,55.2
2020-09-23,1.75,5.4,61.1,3.0831,120.5,563.82,269910.2,5.61,2164084.8,1.72,62.17,602312.12,51.5,55.2
2020-09-24,1.75,5.4,61.1,3.0766,120.5,563.82,269910.2,5.61,2164084.8,1.72,64.87,602312.12,51.5,55.2
2020-09-25,1.75,5.4,61.1,3.1179,120.5,563.82,269910.2,5.61,2164084.8,1.72,55.35,602312.12,51.5,55.2
2020-09-28,1.75,5.4,61.1,3.1103,120.5,563.82,269910.2,5.61,2164084.8,1.72,104.41,602312.12,51.5,55.2
2020-09-29,1.75,5.4,61.1,3.115,120.5,563.82,269910.2,5.61,2164084.8,1.72,105.16,602312.12,51.5,55.2
2020-09-30,1.75,5.4,61.1,3.1321,120.5,563.82,269910.2,5.61,2164084.8,1.72,104.96,602312.12,51.5,55.2
2020-10-01,1.75,5.4,61.1,3.1321,120.5,563.82,269910.2,5.61,2164084.8,1.72,76.0,602312.12,51.5,55.2
2020-10-02,1.75,5.4,61.1,3.1321,120.5,563.82,269910.2,5.61,2164084.8,1.72,101.93,602312.12,51.5,55.2
2020-10-05,1.75,5.3,59.4,3.1875,121.7,631.75,269910.2,5.61,2149720.42,0.5,66.92,609182.41,51.4,55.5
2020-10-06,1.75,5.3,59.4,3.1875,121.7,631.75,269910.2,5.61,2149720.42,0.5,85.71,609182.41,51.4,55.5
2020-10-07,1.75,5.3,59.4,3.1875,121.7,631.75,269910.2,5.61,2149720.42,0.5,83.25,609182.41,51.4,55.5
2020-10-08,1.75,5.3,59.4,3.1875,121.7,631.75,269910.2,5.61,2149720.42,0.5,113.65,609182.41,51.4,55.5
2020-10-09,1.75,5.3,59.4,3.1796,121.7,631.75,269910.2,5.61,2149720.42,0.5,81.57,609182.41,51.4,55.5
2020-10-12,1.75,5.3,59.4,3.185,121.7,631.75,269910.2,5.61,2149720.42,0.5,67.72,609182.41,51.4,55.5
2020-10-13,1.75,5.3,59.4,3.1866,121.7,631.75,269910.2,5.61,2149720.42,0.5,78.09,609182.41,51.4,55.5
