date,GDP,CPI,UR,NFP,CCI,ICI,M1,M2,TY10,FSI,EPU,GPR,Serv PMI,Manu PMI
2020-09-08,5417.82,1.4,7.8,141770.0,80.4,-4.8,17092.7,18512.7,0.69,-1.34,218.06,68.6,57.2,55.4
2020-09-09,5417.82,1.4,7.8,141770.0,80.4,-4.8,17092.7,18512.7,0.71,-1.52,218.06,47.32,57.2,55.4
2020-09-10,5417.82,1.4,7.8,141770.0,80.4,-4.8,17092.7,18512.7,0.68,-1.55,218.06,145.25,57.2,55.4
2020-09-11,5417.82,1.4,7.8,141770.0,80.4,-4.8,17092.7,18512.7,0.67,-1.73,218.06,145.95,57.2,55.4
2020-09-14,5417.82,1.4,7.8,141770.0,80.4,-4.8,17180.7,18596.7,0.68,-1.86,218.06,67.31,57.2,55.4
2020-09-15,5417.82,1.4,7.8,141770.0,80.4,-4.8,17180.7,18596.7,0.68,-1.91,218.06,115.94,57.2,55.4
2020-09-16,5417.82,1.4,7.8,141770.0,80.4,-4.8,17180.7,18596.7,0.69,-1.89,218.06,82.47,57.2,55.4
2020-09-17,5417.82,1.4,7.8,141770.0,80.4,-4.8,17180.7,18596.7,0.69,-1.8,218.06,100.08,57.2,55.4
2020-09-18,5417.82,1.4,7.8,141770.0,80.4,-4.8,17180.7,18596.7,0.7,-1.8,218.06,86.34,57.2,55.4
2020-09-21,5417.82,1.4,7.8,141770.0,80.4,-4.8,17144.1,18550.0,0.68,-1.29,218.06,52.92,57.2,55.4
2020-09-22,5417.82,1.4,7.8,141770.0,80.4,-4.8,17144.1,18550.0,0.68,-1.41,218.06,94.39,57.2,55.4
2020-09-23,5417.82,1.4,7.8,141770.0,80.4,-4.8,17144.1,18550.0,0.68,-1.27,218.06,62.17,57.2,55.4
2020-09-24,5417.82,1.4,7.8,141770.0,80.4,-4.8,17144.1,18550.0,0.67,-1.1,218.06,64.87,57.2,55.4
2020-09-25,5417.82,1.4,7.8,141770.0,80.4,-4.8,17144.1,18550.0,0.66,-1.23,218.06,55.35,57.2,55.4
2020-09-28,5417.82,1.4,7.8,141770.0,80.4,-4.8,17098.6,18488.3,0.67,-1.39,218.06,104.41,57.2,55.4
2020-09-29,5417.82,1.4,7.8,141770.0,80.4,-4.8,17098.6,18488.3,0.66,-1.41,218.06,105.16,57.2,55.4
2020-09-30,5417.82,1.4,7.8,141770.0,80.4,-4.8,17098.6,18488.3,0.69,-1.49,218.06,104.96,57.2,55.4
2020-10-01,5417.82,1.4,7.8,141770.0,80.4,-4.8,17098.6,18488.3,0.68,-1.51,218.06,76.0,57.2,55.4
2020-10-02,5417.82,1.4,7.8,141770.0,80.4,-4.8,17098.6,18488.3,0.7,-1.37,218.06,101.93,57.2,55.4
2020-10-05,5417.82,1.2,6.8,142461.0,81.8,-1.1,17252.8,18632.7,0.78,-1.55,249.17,66.92,56.2,59.3
2020-10-06,5417.82,1.2,6.8,142461.0,81.8,-1.1,17252.8,18632.7,0.76,-1.59,249.17,85.71,56.2,59.3
2020-10-07,5417.82,1.2,6.8,142461.0,81.8,-1.1,17252.8,18632.7,0.81,-1.74,249.17,83.25,56.2,59.3
2020-10-08,5417.82,1.2,6.8,142461.0,81.8,-1.1,17252.8,18632.7,0.78,-1.94,249.17,113.65,56.2,59.3
2020-10-09,5417.82,1.2,6.8,142461.0,81.8,-1.1,17252.8,18632.7,0.79,-2.13,249.17,81.57,56.2,59.3
2020-10-12,5417.82,1.2,6.8,142461.0,81.8,-1.1,17270.2,18646.0,0.76,-2.22,249.17,67.72,56.2,59.3
2020-10-13,5417.82,1.2,6.8,142461.0,81.8,-1.1,17270.2,18646.0,0.74,-2.15,249.17,78.09,56.2,59.3
2020-10-14,5417.82,1.2,6.8,142461.0,81.8,-1.1,17270.2,18646.0,0.73,-2.14,249.17,47.69,56.2,59.3
2020-10-15,5417.82,1.2,6.8,142461.0,81.8,-1.1,17270.2,18646.0,0.74,-1.89,249.17,107.97,56.2,59.3
2020-10-16,5417.82,1.2,6.8,142461.0,81.8,-1.1,17270.2,18646.0,0.76,-1.91,249.17,123.5,56.2,59.3
2020-10-19,5417.82,1.2,6.8,142461.0,81.8,-1.1,17333.0,18702.3,0.78,-1.91,249.17,95.22,56.2,59.3
2020-10-20,5417.82,1.2,6.8,142461.0,81.8,-1.1,17333.0,18702.3,0.81,-1.87,249.17,98.67,56.2,59.3
2020-10-21,5417.82,1.2,6.8,142461.0,81.8,-1.1,17333.0,18702.3,0.83,-1.79,249.17,72.01,56.2,59.3
2020-10-22,5417.82,1.2,6.8,142461.0,81.8,-1.1,17333.0,18702.3,0.87,-1.82,249.17,101.61,56.2,59.3
2020-10-23,5417.82,1.2,6.8,142461.0,81.8,-1.1,17333.0,18702.3,0.85,-1.89,249.17,65.73,56.2,59.3
2020-10-26,5417.82,1.2,6.8,142461.0,81.8,-1.1,17279.3,18640.9,0.81,-1.49,249.17,89.93,56.2,59.3
2020-10-27,5417.82,1.2,6.8,142461.0,81.8,-1.1,17279.3,18640.9,0.79,-1.32,249.17,130.45,56.2,59.3
2020-10-28,5417.82,1.2,6.8,142461.0,81.8,-1.1,17279.3,18640.9,0.79,-0.66,249.17,81.79,56.2,59.3
2020-10-29,5417.82,1.2,6.8,142461.0,81.8,-1.1,17279.3,18640.9,0.85,-0.71,249.17,89.64,56.2,59.3
2020-10-30,5417.82,1.2,6.8,142461.0,81.8,-1.1,17279.3,18640.9,0.88,-0.64,249.17,80.36,56.2,59.3
2020-11-02,5620.8,1.2,6.7,142731.0,76.9,4.8,17479.7,18829.5,0.87,-0.76,246.71,56.63,56.8,57.5
2020-11-03,5620.8,1.2,6.7,142731.0,76.9,4.8,17479.7,18829.5,0.9,-1.07,246.71,162.63,56.8,57.5
2020-11-04,5620.8,1.2,6.7,142731.0,76.9,4.8,17479.7,18829.5,0.78,-1.76,246.71,129.57,56.8,57.5
2020-11-05,5620.8,1.2,6.7,142731.0,76.9,4.8,17479.7,18829.5,0.79,-2.14,246.71,69.65,56.8,57.5
2020-11-06,5620.8,1.2,6.7,142731.0,76.9,4.8,17479.7,18829.5,0.83,-2.25,246.71,62.93,56.8,57.5
2020-11-09,5620.8,1.2,6.7,142731.0,76.9,4.8,17558.3,18910.0,0.96,-2.61,246.71,105.4,56.8,57.5
2020-11-10,5620.8,1.2,6.7,142731.0,76.9,4.8,17558.3,18910.0,0.98,-2.57,246.71,58.59,56.8,57.5
2020-11-11,5620.8,1.2,6.7,142731.0,76.9,4.8,17558.3,18910.0,0.89,-2.77,246.71,97.93,56.8,57.5
2020-11-12,5620.8,1.2,6.7,142731.0,76.9,4.8,17558.3,18910.0,0.88,-2.59,246.71,52.86,56.8,57.5
2020-11-13,5620.8,1.2,6.7,142731.0,76.9,4.8,17558.3,18910.0,0.89,-2.69,246.71,69.19,56.8,57.5
2020-11-16,5620.8,1.2,6.7,142731.0,76.9,4.8,17649.5,18993.5,0.91,-2.89,246.71,70.6,56.8,57.5
2020-11-17,5620.8,1.2,6.7,142731.0,76.9,4.8,17649.5,18993.5,0.87,-2.8,246.71,45.82,56.8,57.5
2020-11-18,5620.8,1.2,6.7,142731.0,76.9,4.8,17649.5,18993.5,0.88,-2.76,246.71,109.74,56.8,57.5
2020-11-19,5620.8,1.2,6.7,142731.0,76.9,4.8,17649.5,18993.5,0.86,-2.73,246.71,49.04,56.8,57.5
2020-11-20,5620.8,1.2,6.7,142731.0,76.9,4.8,17649.5,18993.5,0.83,-2.81,246.71,94.16,56.8,57.5
2020-11-23,5620.8,1.2,6.7,142731.0,76.9,4.8,17635.1,18969.1,0.86,-2.88,246.71,36.76,56.8,57.5
2020-11-24,5620.8,1.2,6.7,142731.0,76.9,4.8,17635.1,18969.1,0.88,-3.09,246.71,104.29,56.8,57.5
2020-11-25,5620.8,1.2,6.7,142731.0,76.9,4.8,17635.1,18969.1,0.88,-3.07,246.71,23.36,56.8,57.5
2020-11-26,5620.8,1.2,6.7,142731.0,76.9,4.8,17635.1,18969.1,0.84,-3.21,246.71,69.12,56.8,57.5
2020-11-27,5620.8,1.2,6.7,142731.0,76.9,4.8,17635.1,18969.1,0.84,-3.21,246.71,70.37,56.8,57.5
2020-11-30,5620.8,1.2,6.7,142731.0,76.9,4.8,17729.5,19049.9,0.84,-3.11,246.71,46.8,56.8,57.5
2020-12-01,5620.8,1.2,6.7,142731.0,76.9,4.8,17729.5,19049.9,0.92,-3.32,246.71,129.66,56.8,57.5
2020-12-02,5620.8,1.2,6.7,142731.0,76.9,4.8,17729.5,19049.9,0.95,-3.33,246.71,92.27,56.8,57.5
2020-12-03,5620.8,1.2,6.7,142731.0,76.9,4.8,17729.5,19049.9,0.92,-3.32,246.71,67.79,56.8,57.5
2020-12-04,5620.8,1.2,6.7,142731.0,76.9,4.8,17729.5,19049.9,0.97,-3.43,246.71,38.67,56.8,57.5
2020-12-07,5620.8,1.4,6.7,142548.0,80.7,9.1,17845.8,19156.4,0.94,-3.33,246.13,55.04,57.7,60.7
2020-12-08,5620.8,1.4,6.7,142548.0,80.7,9.1,17845.8,19156.4,0.92,-3.42,246.13,78.98,57.7,60.7
2020-12-09,5620.8,1.4,6.7,142548.0,80.7,9.1,17845.8,19156.4,0.95,-3.53,246.13,62.74,57.7,60.7
2020-12-10,5620.8,1.4,6.7,142548.0,80.7,9.1,17845.8,19156.4,0.92,-3.51,246.13,95.42,57.7,60.7
2020-12-11,5620.8,1.4,6.7,142548.0,80.7,9.1,17845.8,19156.4,0.9,-3.34,246.13,42.85,57.7,60.7
2020-12-14,5620.8,1.4,6.7,142548.0,80.7,9.1,17906.5,19206.5,0.9,-3.33,246.13,29.8,57.7,60.7
2020-12-15,5620.8,1.4,6.7,142548.0,80.7,9.1,17906.5,19206.5,0.92,-3.46,246.13,89.53,57.7,60.7
2020-12-16,5620.8,1.4,6.7,142548.0,80.7,9.1,17906.5,19206.5,0.92,-3.55,246.13,52.51,57.7,60.7
2020-12-17,5620.8,1.4,6.7,142548.0,80.7,9.1,17906.5,19206.5,0.94,-3.63,246.13,93.12,57.7,60.7
2020-12-18,5620.8,1.4,6.7,142548.0,80.7,9.1,17906.5,19206.5,0.95,-3.6,246.13,79.99,57.7,60.7
2020-12-21,5620.8,1.4,6.7,142548.0,80.7,9.1,17966.4,19260.6,0.95,-3.23,246.13,91.12,57.7,60.7
2020-12-22,5620.8,1.4,6.7,142548.0,80.7,9.1,17966.4,19260.6,0.93,-3.22,246.13,62.68,57.7,60.7
2020-12-23,5620.8,1.4,6.7,142548.0,80.7,9.1,17966.4,19260.6,0.96,-3.42,246.13,68.6,57.7,60.7
2020-12-24,5620.8,1.4,6.7,142548.0,80.7,9.1,17966.4,19260.6,0.94,-3.55,246.13,55.0,57.7,60.7
2020-12-25,5620.8,1.4,6.7,142548.0,80.7,9.1,17966.4,19260.6,0.94,-3.55,246.13,48.24,57.7,60.7
2020-12-28,5620.8,1.4,6.7,142548.0,80.7,9.1,17999.4,19292.4,0.94,-3.67,246.13,41.41,57.7,60.7
2020-12-29,5620.8,1.4,6.7,142548.0,80.7,9.1,17999.4,19292.4,0.94,-3.68,246.13,69.01,57.7,60.7
2020-12-30,5620.8,1.4,6.7,142548.0,80.7,9.1,17999.4,19292.4,0.93,-3.61,246.13,59.15,57.7,60.7
2020-12-31,5620.8,1.4,6.7,142548.0,80.7,9.1,17999.4,19292.4,0.93,-3.64,246.13,80.79,57.7,60.7
